"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US40057","Harmon County, Oklahoma","2710","*****"
"0500000US40059","Harper County, Oklahoma","3760","*****"
"0500000US40061","Haskell County, Oklahoma","12687","*****"
"0500000US40063","Hughes County, Oklahoma","13372","*****"
"0500000US40065","Jackson County, Oklahoma","25063","*****"
"0500000US40067","Jefferson County, Oklahoma","6158","*****"
"0500000US40069","Johnston County, Oklahoma","11064","*****"
"0500000US40071","Kay County, Oklahoma","44402","*****"
"0500000US40073","Kingfisher County, Oklahoma","15694","*****"
"0500000US40075","Kiowa County, Oklahoma","8886","*****"
"0500000US40077","Latimer County, Oklahoma","10348","*****"
"0500000US40079","Le Flore County, Oklahoma","50026","*****"
"0500000US40081","Lincoln County, Oklahoma","34895","*****"
"0500000US40083","Logan County, Oklahoma","46683","*****"
"0500000US40085","Love County, Oklahoma","10063","*****"
"0500000US40087","McClain County, Oklahoma","39247","*****"
"0500000US40089","McCurtain County, Oklahoma","33016","*****"
"0500000US40091","McIntosh County, Oklahoma","19725","*****"
"0500000US40093","Major County, Oklahoma","7692","*****"
"0500000US40095","Marshall County, Oklahoma","16505","*****"
"0500000US40097","Mayes County, Oklahoma","41044","*****"
"0500000US40099","Murray County, Oklahoma","13946","*****"
"0500000US40101","Muskogee County, Oklahoma","68736","*****"
"0500000US40103","Noble County, Oklahoma","11335","*****"
"0500000US40105","Nowata County, Oklahoma","10322","*****"
"0500000US40107","Okfuskee County, Oklahoma","12067","*****"
"0500000US40109","Oklahoma County, Oklahoma","787216","*****"
"0500000US40111","Okmulgee County, Oklahoma","38749","*****"
"0500000US40113","Osage County, Oklahoma","47226","*****"
"0500000US40115","Ottawa County, Oklahoma","31454","*****"
"0500000US40117","Pawnee County, Oklahoma","16412","*****"
"0500000US40119","Payne County, Oklahoma","81815","*****"
"0500000US40121","Pittsburg County, Oklahoma","44146","*****"
"0500000US40123","Pontotoc County, Oklahoma","38355","*****"
"0500000US40125","Pottawatomie County, Oklahoma","72154","*****"
"0500000US40127","Pushmataha County, Oklahoma","11128","*****"
"0500000US40129","Roger Mills County, Oklahoma","3667","*****"
"0500000US40131","Rogers County, Oklahoma","91353","*****"
"0500000US40133","Seminole County, Oklahoma","24832","*****"
"0500000US40135","Sequoyah County, Oklahoma","41709","*****"
"0500000US40137","Stephens County, Oklahoma","43647","*****"
"0500000US40139","Texas County, Oklahoma","20805","*****"
"0500000US40141","Tillman County, Oklahoma","7413","*****"
"0500000US40143","Tulsa County, Oklahoma","646419","*****"
"0500000US40145","Wagoner County, Oklahoma","78958","*****"
"0500000US40147","Washington County, Oklahoma","51886","*****"
"0500000US40149","Washita County, Oklahoma","11225","*****"
"0500000US40151","Woods County, Oklahoma","9043","*****"
"0500000US40153","Woodward County, Oklahoma","20727","*****"
"0500000US41001","Baker County, Oregon","16019","*****"
"0500000US41003","Benton County, Oregon","91107","*****"
"0500000US41005","Clackamas County, Oregon","410463","*****"
"0500000US41007","Clatsop County, Oregon","39102","*****"
"0500000US41009","Columbia County, Oregon","51375","*****"
"0500000US41011","Coos County, Oregon","63686","*****"
"0500000US41013","Crook County, Oregon","23011","*****"
"0500000US41015","Curry County, Oregon","22650","*****"
"0500000US41017","Deschutes County, Oregon","186251","*****"
"0500000US41019","Douglas County, Oregon","109114","*****"
"0500000US41021","Gilliam County, Oregon","1878","*****"
"0500000US41023","Grant County, Oregon","7189","*****"
"0500000US41025","Harney County, Oregon","7267","*****"
"0500000US41027","Hood River County, Oregon","23209","*****"
"0500000US41029","Jackson County, Oregon","216574","*****"
"0500000US41031","Jefferson County, Oregon","23607","*****"
"0500000US41033","Josephine County, Oregon","86251","*****"
"0500000US41035","Klamath County, Oregon","66921","*****"
"0500000US41037","Lake County, Oregon","7837","*****"
"0500000US41039","Lane County, Oregon","373340","*****"
"0500000US41041","Lincoln County, Oregon","48547","*****"
"0500000US41043","Linn County, Oregon","125048","*****"
"0500000US41045","Malheur County, Oregon","30412","*****"
"0500000US41047","Marion County, Oregon","339641","*****"
"0500000US41049","Morrow County, Oregon","11303","*****"
"0500000US41051","Multnomah County, Oregon","804606","*****"
"0500000US41053","Polk County, Oregon","83037","*****"
"0500000US41055","Sherman County, Oregon","1642","114"
"0500000US41057","Tillamook County, Oregon","26389","*****"
"0500000US41059","Umatilla County, Oregon","77129","*****"
"0500000US41061","Union County, Oregon","26337","*****"
"0500000US41063","Wallowa County, Oregon","7004","*****"
"0500000US41065","Wasco County, Oregon","26130","*****"
"0500000US41067","Washington County, Oregon","589481","*****"
"0500000US41069","Wheeler County, Oregon","1415","114"
"0500000US41071","Yamhill County, Oregon","104831","*****"
"0500000US42001","Adams County, Pennsylvania","102470","*****"
"0500000US42003","Allegheny County, Pennsylvania","1221744","*****"
"0500000US42005","Armstrong County, Pennsylvania","65867","*****"
"0500000US42007","Beaver County, Pennsylvania","165833","*****"
"0500000US42009","Bedford County, Pennsylvania","48337","*****"
"0500000US42011","Berks County, Pennsylvania","418025","*****"
"0500000US42013","Blair County, Pennsylvania","123157","*****"
"0500000US42015","Bradford County, Pennsylvania","60963","*****"
"0500000US42017","Bucks County, Pennsylvania","626806","*****"
"0500000US42019","Butler County, Pennsylvania","186899","*****"
"0500000US42021","Cambria County, Pennsylvania","133009","*****"
"0500000US42023","Cameron County, Pennsylvania","4611","*****"
"0500000US42025","Carbon County, Pennsylvania","63887","*****"
"0500000US42027","Centre County, Pennsylvania","161960","*****"
"0500000US42029","Chester County, Pennsylvania","519560","*****"
"0500000US42031","Clarion County, Pennsylvania","38715","*****"
"0500000US42033","Clearfield County, Pennsylvania","79908","*****"
"0500000US42035","Clinton County, Pennsylvania","38915","*****"
"0500000US42037","Columbia County, Pennsylvania","65715","*****"
"0500000US42039","Crawford County, Pennsylvania","85665","*****"
"0500000US42041","Cumberland County, Pennsylvania","249328","*****"
"0500000US42043","Dauphin County, Pennsylvania","275632","*****"
"0500000US42045","Delaware County, Pennsylvania","564554","*****"
"0500000US42047","Elk County, Pennsylvania","30340","*****"
"0500000US42049","Erie County, Pennsylvania","273835","*****"
"0500000US42051","Fayette County, Pennsylvania","131302","*****"
"0500000US42053","Forest County, Pennsylvania","7313","*****"
"0500000US42055","Franklin County, Pennsylvania","154147","*****"
"0500000US42057","Fulton County, Pennsylvania","14506","*****"
"0500000US42059","Greene County, Pennsylvania","36870","*****"
"0500000US42061","Huntingdon County, Pennsylvania","45369","*****"
"0500000US42063","Indiana County, Pennsylvania","85032","*****"
"0500000US42065","Jefferson County, Pennsylvania","43846","*****"
"0500000US42067","Juniata County, Pennsylvania","24624","*****"
"0500000US42069","Lackawanna County, Pennsylvania","210652","*****"
"0500000US42071","Lancaster County, Pennsylvania","540999","*****"
"0500000US42073","Lawrence County, Pennsylvania","86727","*****"
"0500000US42075","Lebanon County, Pennsylvania","139729","*****"
"0500000US42077","Lehigh County, Pennsylvania","365052","*****"
"0500000US42079","Luzerne County, Pennsylvania","317663","*****"
"0500000US42081","Lycoming County, Pennsylvania","114330","*****"
"0500000US42083","McKean County, Pennsylvania","41401","*****"
"0500000US42085","Mercer County, Pennsylvania","111518","*****"
"0500000US42087","Mifflin County, Pennsylvania","46276","*****"
"0500000US42089","Monroe County, Pennsylvania","168032","*****"
"0500000US42091","Montgomery County, Pennsylvania","823823","*****"
"0500000US42093","Montour County, Pennsylvania","18259","*****"
"0500000US42095","Northampton County, Pennsylvania","302809","*****"
"0500000US42097","Northumberland County, Pennsylvania","91761","*****"
"0500000US42099","Perry County, Pennsylvania","46053","*****"
"0500000US42101","Philadelphia County, Pennsylvania","1579075","*****"
"0500000US42103","Pike County, Pennsylvania","55453","*****"
"0500000US42105","Potter County, Pennsylvania","16806","*****"
"0500000US42107","Schuylkill County, Pennsylvania","142674","*****"
"0500000US42109","Snyder County, Pennsylvania","40483","*****"
"0500000US42111","Somerset County, Pennsylvania","74361","*****"
"0500000US42113","Sullivan County, Pennsylvania","6135","*****"
"0500000US42115","Susquehanna County, Pennsylvania","40970","*****"
"0500000US42117","Tioga County, Pennsylvania","40944","*****"
"0500000US42119","Union County, Pennsylvania","45111","*****"
"0500000US42121","Venango County, Pennsylvania","51818","*****"
"0500000US42123","Warren County, Pennsylvania","39756","*****"
"0500000US42125","Washington County, Pennsylvania","207212","*****"
"0500000US42127","Wayne County, Pennsylvania","51422","*****"
"0500000US42129","Westmoreland County, Pennsylvania","352590","*****"
"0500000US42131","Wyoming County, Pennsylvania","27327","*****"
"0500000US42133","York County, Pennsylvania","445565","*****"
"0500000US44001","Bristol County, Rhode Island","48764","*****"
"0500000US44003","Kent County, Rhode Island","163869","*****"
"0500000US44005","Newport County, Rhode Island","82801","*****"
"0500000US44007","Providence County, Rhode Island","635737","*****"
"0500000US44009","Washington County, Rhode Island","126060","*****"
"0500000US45001","Abbeville County, South Carolina","24627","*****"
"0500000US45003","Aiken County, South Carolina","168301","*****"
"0500000US45005","Allendale County, South Carolina","9024","*****"
"0500000US45007","Anderson County, South Carolina","198064","*****"
"0500000US45009","Bamberg County, South Carolina","14376","*****"
"0500000US45011","Barnwell County, South Carolina","21346","*****"
"0500000US45013","Beaufort County, South Carolina","186095","*****"
"0500000US45015","Berkeley County, South Carolina","215044","*****"
"0500000US45017","Calhoun County, South Carolina","14663","*****"
"0500000US45019","Charleston County, South Carolina","401165","*****"
"0500000US45021","Cherokee County, South Carolina","56895","*****"
"0500000US45023","Chester County, South Carolina","32311","*****"
"0500000US45025","Chesterfield County, South Carolina","45953","*****"
"0500000US45027","Clarendon County, South Carolina","33957","*****"
"0500000US45029","Colleton County, South Carolina","37585","*****"
"0500000US45031","Darlington County, South Carolina","67027","*****"
"0500000US45033","Dillon County, South Carolina","30689","*****"
"0500000US45035","Dorchester County, South Carolina","158299","*****"
"0500000US45037","Edgefield County, South Carolina","26927","*****"
"0500000US45039","Fairfield County, South Carolina","22565","*****"
"0500000US45041","Florence County, South Carolina","138475","*****"
"0500000US45043","Georgetown County, South Carolina","61952","*****"
"0500000US45045","Greenville County, South Carolina","507003","*****"
"0500000US45047","Greenwood County, South Carolina","70411","*****"
"0500000US45049","Hampton County, South Carolina","19564","*****"
"0500000US45051","Horry County, South Carolina","332172","*****"
"0500000US45053","Jasper County, South Carolina","28657","*****"
"0500000US45055","Kershaw County, South Carolina","65112","*****"
"0500000US45057","Lancaster County, South Carolina","92308","*****"
"0500000US45059","Laurens County, South Carolina","66846","*****"
"0500000US45061","Lee County, South Carolina","17365","*****"
"0500000US45063","Lexington County, South Carolina","290278","*****"
"0500000US45065","McCormick County, South Carolina","9531","*****"
"0500000US45067","Marion County, South Carolina","31308","*****"
"0500000US45069","Marlboro County, South Carolina","26753","*****"
"0500000US45071","Newberry County, South Carolina","38194","*****"
"0500000US45073","Oconee County, South Carolina","77528","*****"
"0500000US45075","Orangeburg County, South Carolina","87687","*****"
"0500000US45077","Pickens County, South Carolina","124029","*****"
"0500000US45079","Richland County, South Carolina","411357","*****"
"0500000US45081","Saluda County, South Carolina","20303","*****"
"0500000US45083","Spartanburg County, South Carolina","307617","*****"
"0500000US45085","Sumter County, South Carolina","106757","*****"
"0500000US45087","Union County, South Carolina","27490","*****"
"0500000US45089","Williamsburg County, South Carolina","31324","*****"
"0500000US45091","York County, South Carolina","265872","*****"
"0500000US46003","Aurora County, South Dakota","2763","*****"
"0500000US46005","Beadle County, South Dakota","18346","*****"
"0500000US46007","Bennett County, South Dakota","3425","*****"
"0500000US46009","Bon Homme County, South Dakota","6929","*****"
